id;titulo;autores;area;ignorar
250190;BIÓPSIA EXCISIONAL DE UMA LESÃO DECORRENTE DE UM PROCESSO INFLAMATÓRIO APÓS EXODONTIA SIMPLES;Maria Eduarda Cavalcanti de Arruda, Lucas Nascimento Ribeiro, André Vajgel Fernandes, Renata de Albuquerque Cavalcanti Almeida;Ciências da Saúde;n
250191;ASSISTÊNCIA DE ENFERMAGEM AO PACIENTE ONCOLÓGICO COM DEPRESSÃO: UMA REVISÃO BIBLIOGRÁFICA;Matheus Fernando Gomes de Azevedo, Agda Renata Barros Santos, Paula Fernanda Cardoso da Costa Silva, Joel Azevedo de Menezes Neto;Ciências da Saúde;n
250195;ORIENTAÇÕES DE ENFERMAGEM NA CONSULTA DE PRÉ-NATAL PARA PREVENÇÃO DE INFECÇÃO URINÁRIA NA GESTAÇÃO;Alessandra Lacerda Rodrigues, Larissa Maria Farias de Amorim Lino, Kevellyn Ferreira de Freitas, Valdeque José Marques Junior, Maria das Neves Figueiroa, Maria Lúcia Neto de Menezes, Hermariluce da Silva Marroquim Domingues;Ciências da Saúde;n
250197;A IMPORTÂNCIA DAS ATIVIDADES PRÁTICAS DESENVOLVIDAS NA MONITORIA DE CITOGENÉTICA PARA FORMAÇÃO DOCENTE: RELATO DE EXPERIÊNCIA;Polyane Maria da Silva, Mislânia Danúbia da Silva Ferreira, Ana Cristina Lauer Garcia;Ciências Biológicas;n
250204;Planejamento Escolar, a Prática e o Saber Docente no Ensino Remoto na perspectiva de professores da Educação Básica;Raquel Guimarães Bezerra, Daniela Verissimo da Silva, Dayane de Azevedo Monteiro;Ciências Humanas;n
250205;INTEGRAÇÃO DO PAI AO PRÉ-NATAL: ARTICULAÇÕES ASSISTENCIAIS À FAMÍLIA;Kevellyn Ferreira de Freitas, Alessandra Lacerda Rodrigues, Larissa Maria Farias de Amorim Lino, Valdeque José Marques Junior, Maria das Neves Figueiroa, Maria Lúcia Neto de Menezes, Hermariluce da Silva Marroquim Domingues;Ciências da Saúde;n
250214;COMPLEXO GENGIVITE ESTOMATITE FARINGITE FELINO: UM DESAFIO PARA O CLÍNICO VETERINÁRIO.;Anderson Felipe Sousa Silva, Flávia Ferreira de Menezes;Ciências da Saúde;n
250217;Limites térmicos e qualidade do serviço de proteção anti-herbivoria promovido por formigas em plantas com nectários extraflorais em um gradiente de perturbação na Caatinga;Allana Sabrina Alves Freires, Talita Câmara dos Santos Bezerra, Xavier Arnan;Ciências Biológicas;n
250219;PATRIMÔNIO MATERIAL/IMATERIAL UM OLHAR SOBRE CONSTRUÇÃO DA IDENTIDADE CULTURAL;Marizete Alcântara de Arandas.;Ciências Humanas;n
250221;AS INTERAÇÕES SOCIAIS PRESENTES NA SALA DE AULA E SEUS REFLEXOS NO PROCESSO DE APRENDIZAGEM DOS ALUNOS;Thais Mariana Brito da Cruz;Ciências Humanas;n
250222;Equações Polinomiais Cúbicas – Revisão de Literatura para o Caso Geral;Witássio dos Santos Miranda de Oliveira, Janaina Viana Barros;Ciências Exatas e da Terra;n
250224;Utilização de Modelos Estocásticos para Avaliação do Impacto de Políticas de Manutenção sobre a Disponibilidade da Infraestrutura de Potência de um Sistema de Data Center;Leonardo Silva Costa, Almir Pereira Guimarães;Ciências Exatas e da Terra;n
250227;Trabalho, Saúde Mental e Pandemia da COVID-19: Um olhar para os (as) trabalhadores (as) de equipes multiprofissionais no Interior Pernambucano;Jhenyffer Lays Ribeiro Silva, Juliana Catarine Barbosa da Silva;Ciências Humanas;n
250228;FREQUÊNCIA DE TRANSTORNOS ALIMENTARES NOS USUÁRIOS EM UMA CLÍNICA ESCOLA PÚBLICA DE NUTRIÇÃO;Maria Isabel Almeida Lima, Tatiana Bertulino da Silva;Ciências da Saúde;n
250229; GERENCIAMENTO DE RISCOS INFORMACIONAIS: UMA ANÁLISE DO SOBRADO DR. JOSÉ LOURENÇO;Karoline Gomes de Sousa, Déborah Monnise Conrado, Francisca Jisele Silva Nascimento;Ciências Sociais Aplicadas;n
250230;ARTE/QUILOMBOLO: LEITURAS E RELEITURAS DA ARTES VISUAIS   NA CONSTRUÇÃO DA IDENTIDADE CULTURAL;Marizete Alcântara de Arandas., Karina Moreira Ribeiro da Silva e Melo;Ciências Humanas;n
250234;AVALIAÇÃO DA TOXICIDADE AGUDA DO POLISSACARÍDEO EXTRAÍDO DAS SEMENTES DE MORINDA CITRIFOLIA LINN. EM CAMUNDONGOS SWISS (MUS MUSCULUS) FÊMEAS;Thamíres de Oliveira Duarte Simões, Júlia Martins Barbalho, Daniel Medeiros Nunes, Priscilla Barbosa Salles de Albuquerque, Natalie Emanuelle Ribeiro Rodrigues;Ciências Biológicas;n
250235;O Papel da Enfermagem nos Cuidados às Gestantes Aidéticas;Maria Clara Lins Alves, Elisângela de Souza Branco;Ciências da Saúde;n
250236;ESTATÍSTICA DESCRITIVA NO ENSINO SUPERIOR: DESEMPENHO DE GRADUANDOS EM LICENCIATURA EM MATEMÁTICA EM MEDIDAS DE TENDÊNCIA CENTRAL E POSIÇÃO;Thatiany Rodrigues Ferreira, Robson da Silva Eugênio;Ciências Exatas e da Terra;n
250238;A FRAGILIDADE DOS SERVIÇOS PÚBLICOS DE SAÚDE NA ATENÇÃO A POPULAÇÃO INDÍGENA NO BRASIL;Vinícius Moab Ramos Laurêncio, José Vinicius Vasconcelos da Silva, Polyana Fernandes, Tarcila Gusmão, Jéssica Melo;Ciências da Saúde;n
250239;Estágio na Psicologia Escolar: Um relato de experiência;Ariadny Robertta Teixeira da Silva, Arthur dos Santos Bezerra de Farias, Jullyane Chagas Barboza Brasilino;Ciências da Saúde;n
250242;ESTUDO DOS NÚMEROS IRRACIONAIS A PARTIR DA SEQUÊNCIA DE FIBONACCI: ALGUMAS DESCRIÇÕES DOS ESTUDANTES SOBRE O PROBLEMA DAS ABELHAS;Thatiany Rodrigues Ferreira, Vitória Alves Tavares, Roberta Luzia Jorgiane Cicera Pinheiro Gomes;Ciências Exatas e da Terra;n
250243;BIOINFORMÁTICA VOLTADA A CIÊNCIAS AGRÁRIAS: RELATO DE EXPERIÊNCIA AO MINISTRAR UM MINICURSO A DIST NCIA ;Bruno Henrique dos Santos Silva, Flávia Filipe da Silva, Laura dos Santos Lourenço, Renata Maria dos Santos Lima, Sabrina Esposito Oliveira da Mota, Sarah Jane Alexandre Medeiros, Afonso Cordeiro Oliveira, Anderson Ferreira Cardozo Silva, Everton Henrique de Luna Macêdo, Mariana das Neves Chagas, César Auguste Badji;Ciências Exatas e da Terra;n
250244;ESTÁGIO SUPERVISIONADO NA ESCOLA: UM OLHAR REFLEXIVO SOBRE OS HÁBITOS ALIMENTARES E A PRÁTICA DO EXERCÍCIO FÍSICO ;Jaciara Rodrigues dos Santos, Jéssica Lima Teixeira;Ciências Humanas;n
250245;INSTRUMENTAÇÃO MANUAL E ULTRA-SÔNICA EM PERIODONTIA: ESTÁGIO ATUAL;Milena Vital Veras Costa, Larissa Almeida Sarmento, Filipe Azevedo de Abreu Cavalcante, Wesllayne Souza Lima, Milena Lima da Silva, Leógenes Maia Santiago, Daniela Siqueira Lopes, Eduardo Sérgio Donato;Ciências da Saúde;n
250248;Experiência a respeito do Plano Municipal de Educação de Jucati -PE;Taise Costa do Nascimento, Maria Milena Pontes, Amanda Belarmino Cavalcante;Ciências Humanas;n
250255;Política Nacional de educação ambiental em instituições de ensino: um olhar para o periurbano de Garanhuns-PE;Maria Gabriela Rodrigues Silva, Maria Eduarda de Sobral Menezes, João Paulo Gomes de Vasconcelos Aragão;Ciências Humanas;n
250256;AVALIAÇÃO DA COLETA DOS RESÍDUOS SÓLIDOS NOS MUNICÍPIOS DO MARAJÓ-PARÁ;Antônio Henrique Rodrigues dos Santos, Giovanni Max Costa Ribamar, Moisés Gonçalves Pizon, Gustavo Felix dos Santos, Rafael do Nascimento Pires, José Cleber Silva do Carmo, Yan Tao Siqueira de Aquino, Kelwy Moikath Nunes Gomes, Symon Felipe da Rocha Leal, Karla Jackeline Costa Corrêa, Lorena Fonseca Palheta, Malu Cristina Corrêa Rodrigues Freitas;Engenharias;n
250261;EFEITO NETFLIX REPRESENTAÇÃO SOCIAL DE PVHIV COMO DÍNAMO PARA QUEBRA DE PARADIGMAS;Thiago Carvalho da Silva, Kaique César de Paula Silva, Célia Maria Retz Godoy dos Santos;Ciências Sociais Aplicadas;n
250263;AVALIAÇÃO DA PREVALÊNCIA E FATORES POTENCIALMENTE ASSOCIADOS AO DESENVOLVIMENTO DA QUEILITE ACTÍNICA EM INDIVÍDUOS QUE TRABALHAM EXPOSTOS AO SOL EM MUNICÍPIOS DO SERTÃO PERNAMBUCANO;Jéssica Tainá Ferreira Neves, Marianne de Vasconcelos Carvalho, Lúcio Flávio Azevedo Donato, Eduardo Sérgio Donato Duarte Filho, Marconi Eduardo Sousa Maciel Santos, André Vajgel Fernandes, Stefânia Jeronimo Ferreira;Ciências da Saúde;n
250264;MONKEYPOX: DA ETIOLOGIA AO MANEJO, O QUE É DESCRITO SOBRE?;Mayara Barreto de Farias, Eduarda de Albuquerque Moura, Ingranyelle Andressa Barbosa Freitas, Émerson Costa de Lima, Rafael Ximenes Bandeira de Morais, Maria Marta de Cerqueira Júdice Tavares, Ana Cristina Pinho Monteiro Sartori Alho;Ciências da Saúde;n
250265;O meu sertão ganhando o mundo: Relato de experiência;Sílvia Cristina Silva Rodrigues Camêlo, Jéssica Tainá Ferreira Neves, Lucas Dantas Virginio, Maria Olívia da Costa, Ludmilla dos Santos Souza, João Vítor de Lima Calado, Luedyna Rayane Rodrigues Leite, Chayane Gomes Muniz, Janaina Santana Matilde da Silva, Milena Lima da Silva, Fabiana de Godoy Bené Bezerra, Juliana de Godoy Bezerra Medrado;Ciências da Saúde;n
250267;PRINCIPAIS ACIDENTES E COMPLICAÇÕES EM EXODONTIAS DE TERCEIROS MOLARES: uma revisão de literatura.;Julliana Carvalho Rocha, Rebeca de Siqueira Amorim, Victória Gonçalves de Queiroz, Maria Karoline Gomes Dantas, Maria Fernanda de Britto Cabral, Lurian Sthefani Carvalho Martins, Andre Vajgel, Renata de Albuquerque Cavalcanti Almeida, Fabrício Souza Landim, Marconi Eduardo Souza Maciel Santos, Fernanda Souto Maior dos Santos Araújo, Fabio Andrey da Costa Araújo;Ciências da Saúde;n
250268;"RELATO DE EXPERIÊNCIA DE ESTÁGIO SUPERVISIONADO II: UM ENCONTRO COM UNIVERSO DA POESIA A PARTIR DO “SARAU POÉTICO""";Verônica Araújo Mendes, Mônica Maria da Silva Andrade, Clécia Pereira;Ciências Humanas;n
250270;O ENDOGUIDE COMO UMA NOVA ABORDAGEM DE TRATAMENTO PARA CANAIS CALCIFICADOS;Jéssica Tainá Ferreira Neves, Chayane Gomes Muniz, Janaína Santana Matilde da Silva, Jefferson da Silva Santana, Mariana de Sá Carvalho, Vanessa Lessa Cavalcanti de Araújo;Ciências da Saúde;n
250272;Acessibilidade geográfica do tratamento do câncer em Garanhuns 2017 a 2021;Denilma LIMA DA SILVA, Luiza Rayanna Amorim de Lima, Daniela de Araújo Viana Marques;Ciências da Saúde;n
250274;INTERDISCIPLINARIDADE NO CAMPO DA SAÚDE COLETIVA: CONTRIBUIÇÕES E DESAFIOS;Aureliane Cadengue Galindo, Rafaela Cavalcante de Barros, José Antônio de Melo Bisneto, Stefânia Jeronimo Ferreira, Daniela de Araújo Viana Marques;Ciências da Saúde;n
250276;A NECROPOLÍTICA NA SOCIEDADE BRASILEIRA DURANTE A PANDEMIA DA COVID-19;Fábio Guilherme Barros Fonseca, Luciana Gonzaga de Araújo, Charlene de Souza Oliveira, Fabiana Maria Simões Silva Vilar Alves;Ciências Humanas;n
250277;Gamificação no Ensino de L1 Para Surdos: Estratégias para a criação de um objeto virtual de aprendizagem;Dahise Emanuelly Santos Dias, Sirlene Vieira de Souza, Eduardo Sales Tenório, Mara Lúcia Alves de Oliveira Torres, Nathanel Carauna Silveira da Motta;Linguística, Letras e Artes;n
250279;A AÇÃO POLÍTICA E A RETRAÇÃO DO ESPAÇO PÚBLICO;Henrique Bernardo Maciel, Rita de Cássia de Souza Tabosa Freitas;Ciências Humanas;n
250280;ESTUDO DIACRÔNICO DO USO DO ARTIGO DEFINIDO DIANTE DE ANTROPÔNIMOS EM PERNAMBUCO E ALAGOAS;Natália da Silva Lyra, Adeilson Pinheiro Sedrins;Linguística, Letras e Artes;n
250281;PEDIDO DE SOCORRO SILENCIOSO: ENTRE O CÁRCERE E A PANDEMIA DE COVID-19;Henrique Bernardo Maciel, Rita de Cássia de Souza Tabosa Freitas;Ciências Humanas;n
250282;A INJÚRIA RACIAL E O RACISMO: UMA REFLEXÃO PELA ÓTICA DO DIREITO PENAL;Henrique Bernardo Maciel;Ciências Humanas;n
250286;ANÁLISE DA MORTALIDADE POR GRAVIDEZ ECTÓPICA NO BRASIL ENTRE OS ANOS  2014-2020, COM RECORTE PARA O ESTADO DE PERNAMBUCO;Kevin Uchoa Pedrosa, Anderson Lima de Pádua, Caio de Aguiar Lima, Claudio Cristhiano Barbosa de Lemos, David Ryan Santos Medeiros, Guilherme dos Santos Pereira, Carolina Maria da Silva, Pauliana Valéria Machado Galvão;Ciências da Saúde;n
250287;OS POSTULADOS DE SAUSSURE E SUAS DICOTOMIAS: SUAS PERCEPÇÕES SOBRE A DIACRONIA E A SINCRONIA;Marciano de Carvalho Batista, Bruna Graziele Correa Machado, Jackeline de Araujo Barreto Pessanha, Leandro de Andrade Gonçalves4;Linguística, Letras e Artes;n
250288;POLUIÇÃO SONORA: UMA ANÁLISE DE JAPERI/RJ;Otavio Alves de Brito Lucindo da Silva, Pedro Douglas da Silva;Ciências Sociais Aplicadas;n
250291;O TEXTO NO ENSINO EM SALA DE AULA OU O TEXTO COMO PRETEXTO?;Marciano de Carvalho Batista, Bruna Graziele Correa Machado, Jackeline de Araujo Barreto Pessanha, Leandro de Andrade Gonçalves;Linguística, Letras e Artes;n
250294;O QUE É NORMAL? UMA DISCUSSÃO HETERONORMATIVA DE CONTROLE DE CORPOS PELO PENSAMENTO CRISTÃO SOBRE AS QUESTÕES DE GÊNERO;Talison Isaac Romão de Menezes, Rita de Cássia Souza Tabosa Freitas;Ciências Humanas;n
250295;A IMPORTÂNCIA DAS LÍNGUAS INDÍGENAS;Marciano de Carvalho Batista;Linguística, Letras e Artes;n
250296;VIOLÊNCIA DOMÉSTICA E FAMILIAR: UMA REFLEXÃO ACERCA DOS MARCADORES DE GÊNERO, RAÇA E CLASSE FRENTE À LEI MARIA DA PENHA;Júlia Sabrina Pereira de Lima, Luís Henrique Ferreira Xavier Rodrigues, Luísa Vanessa Carneiro da Costa;Ciências Sociais Aplicadas;n
250297;TERAPIA COGNITIVO-COMPORTAMENTAL (TCC) NO TRATAMENTO DE TRANSTORNOS ALIMENTARES;Helbert Simões de Siqueira Filho, Dayne Maria Zacarias da Silva, Adriano Filipe Moura Couto, Luana Monteiro Couto Feitoza, Marcelle Beatriz Maria Cabral dos Santos, Isabelle dos Santos Ponciano Costa, Letícia de Sales Maciel;Ciências Humanas;n
250298;O QUE REVELAM AS PESQUISAS SOBRE POLÍTICAS AFIRMATIVAS EM CURSOS DE STRICTO SENSU NO BRASIL?;JOANA DARK DE AMORIM, FERNANDO DA SILVA CARDOSO;Ciências Humanas;n
250299;ANÁLISE BACTERIOSTÁTICA DO EXTRATO DE PÓLEN DE MELIPONA SCUTELLARIS EM CULTURA DE SERRATIA MARCESCENS;Gabrielle de Lima Mendes, Thaíse da Silva Santos, Ariane Loudemila Silva de Albuquerque, Abel Barbosa Lira Neto, Maria do Carmo Carneiro;Ciências Biológicas;n
250300;MANIFESTAÇÕES CLÍNICAS EM PACIENTES ONCOLÓGICOS INFECTADOS POR COVID-19;Julliana Carvalho Rocha, Giovanna Jully de Oliveira Nascimento, Lucas Nascimento Ribeiro, Marcos Antonio Pachêco Silva Filho, , Raylane Farias de Albuquerque, Igor Henrique Morais Silva, Juliana de Godoy Bezerra Medrado, Stefânia Jeronimo Ferreira, Marianne de Vasconcelos Carvalho;Ciências da Saúde;n
250304;A REFORMA DO ENSINO MÉDIO E A QUESTIONÁVEL CONCEPÇÃO DA NOVA EDUCAÇÃO A PARTIR DA VISÃO DOCENTE;Rhuanny Danielly Marques de Almeida Silva, Antônio Maurício Alves Neto, Maria Eduarda Vieira Nazário Coutinho, Suzane Bezerra de França;Ciências Biológicas;n
250306;Educação Ambiental para Conservação de Ecossistemas de Manguezais;Joyce Nayara Macedo Coutinho, Tamires Rodrigues da Silva, Erivan Bezerra Andrade da Silva, Hugo Henrique Alves da Silva, Thales Arthur Santos Carvalho, Maria Eduarda Medeiros Leal, Fernanda Alves Leão, Pablo Henrique Lima de Andrade, Larissa Marques Costa;Ciências Biológicas;n
250307;Intermédio das TDIC no ensino da geografia: utilização de óculos de realidade virtual (RV) como recurso didático ;João Vitor Pessoa Souza Mendonça, Eanes Porto Lima;Ciências Humanas;n
250308;Nietzsche: vida como obra de arte;Romildo Dias de Melo Neto, Martha Solange Perrusi;Ciências Humanas;n
250310;TRATAMENTO DA HIPERSENSIBILIDADE DENTINÁRIA EM DENTE COM LESÃO DE FURCA GRAU IV UTILIZANDO GLUMA® DESENSITIZER: RELATO DE CASO CLÍNICO;Ludmilla dos Santos Souza, João Vitor de Lima Calado, Ana Karla Souza Braz;Ciências da Saúde;n
250311;VIVÊNCIA DO ENSINO REMOTO PARA DISCENTES E DOCENTES UNIVERSITÁRIOS FRENTE A PANDEMIA DA COVID-19;João Vítor de Lima Calado, Brenda Alencar Araújo Souza, Giovana Coêlho Cavalcanti, Carolina de Albuquerque Lima Duarte;Ciências da Saúde;n
250313;CUBO MÁGICO: UM RECURSO DIDÁTICO PARA AS AULAS DE ANÁLISE COMBINATÓRIA;Vanessa França de Almeida, Larissa Alves Cordeiro, Luciano Cesario da Silva;Ciências Exatas e da Terra;n
250318;OS DANOS AMBIENTAIS E A RESPONSABILIZAÇÃO CIVIL NO CASO DO DESASTRE DE MARIANA;André Cavalcante Falabella, Aylla Monteiro de Oliveira, Adriano Fábio Cordeiro da Silva;Ciências Sociais Aplicadas;n
250319;AUTOTRANSPLANTE DENTÁRIO: UMA ALTERNATIVA VIÁVEL PARA A REABILITAÇÃO ORAL;Brenda Alencar Araújo Souza, Rebeca de Siqueira Amorim, Ednaiara de Oliveira Souza, Maria Fernanda de Britto Cabral, Abraão Teixeira Soares, André Vajgel Fernandes, Eduardo Sérgio Donato Duarte Filho, Lúcio Flavio Azevedo Donato, Marconi Eduardo Sousa Maciel Santos, Stefania Jeronimo Ferreira, Daniela Siqueira Lopes;Ciências da Saúde;n
250321;LEVANTAMENTO FITOSSOCIOLOGICO DE PLANTAS DANINHAS EM CANTEIROS DE TREVO BRANCO (Trifolium repens L.) NA FAZENDA PÉ DA SERRA EM SÃO JOSÉ DOS PINHAIS - PR.;Murilo Francisco Travençoli Rossetim, Barbara Elis Santos Ruthes, Antonio Carlos Dallabrida Filho, Cristiane Sudol, Cláudio José Araujo da Silva;Ciências Agrárias;n
250322;EDUCAÇÃO EM NEUROCIÊNCIA DA DOR EM PACIENTES CINESIOFÓBICOS E COM DOR LOMBAR CRÔNICA INESPECÍFICA.;Tamires Paula da Silva, Gizelia Ester Vitória da Silva Paz, Drielly Andrade da Cunha, Renata Soraya Coutinho da Costa;Ciências da Saúde;n
250324;PRODUÇÃO DE MUDAS DE AMENDOIM-BRAVO: RELATO DE EXPERIÊNCIA;José Magno de Lima Mélo, Weslley Nunes Santana, Thallyta das Graças Espíndola da Silva, Natália Lima de Espíndola, Renata Alves de Silva, João Paulo Goes da Silva Borges, Edilma Pereira Gonçalves;Ciências Agrárias;n
250325;FEMINICÍDIO NO SERTÃO DO PAJEÚ;Raquel Nascimento Silva Costa, Larissa Camila de Matos Ferreira Gomes, Paloma Luna Maranhão Conrado, Gustavo Henrique Bernardo Cabral, Caio de Aguiar Lima, Cláudio Cristhiano Barbosa de Lemos, Anderson Lima de Pádua, Kevin Uchoa Pedrosa, Djéssica Rayanne Teixeira dos Santos, Clara Sophia de Souza Barboza, Carolina Maria da Silva, Pauliana Valéria Machado Galvão;Ciências da Saúde;n
250328;POSICIONAMENTO AXIOLÓGICO EM TEMPOS DE PANDEMIA DE COVID 19: UMA ANÁLISE DO ENUNCIADO VERBO-VISUAL DA CHARGE;Aline Milena Borges da Silva Dias;Linguística, Letras e Artes;n
250329;A IMPORTÂNCIA DO USO DO ULTRASSOM NA ENDODONTIA: UMA REVISÃO DA LITERATURA;Jefferson da Silva Santana, Chayane Gomes Muniz, Jéssica Tainá Ferreira Neves, Janaina Santana Matilde da Silva, Mariana de Sá Carvalho, Ana Carolina Correia Laurindo de Cerqueira Neto, Vanessa Lessa Cavalcanti de Araújo;Ciências da Saúde;n
250330;considerações atuais sobre suplementação de vitamina c, exercicio fisico e estresse oxidativo ;MARIA LUIZA DA SILVA FARIAS, EVERTON CLAUDIO DA SILVA, MARIA CLARA DA SILVA, ANTONIO PAULO NUNES AZEVEDO DA SILVA, WESLAN VIEIRA MALTA, BRUNO BASILIO CARDOSO DE LIMA;Ciências da Saúde;n
250332;A HISTÓRIA PRESENTE NO ENSINO DOS CONTEÚDOS MATEMÁTICOS PARA O ENSINO BÁSICO;Edja Andrea de Araujo, Maria Paula da Silva;Ciências Exatas e da Terra;n
250336;Bioprospecção de antimicrobianos a partir de bactérias filamentosas isoladas do ambiente doméstico;Sarah Cavalcanti da Silva, Tiago da Silva Araújo, Carolina de Albuquerque Lima Duarte;Ciências Biológicas;n
250340;IMPLICAÇÕES DA VITAMINA D E SEUS EFEITOS NAS DIVERSAS ESPECIALIDADES ODONTOLÓGICAS: UMA REVISÃO DE LITERATURA;João Vítor de Lima Calado, Rebeca de Siqueira Amorim, Maria Emanuella Letícia da Silva, Renata Albuquerque Cavalcanti Almeida;Ciências da Saúde;n
250341;A ATUAÇÃO DO PSICOPEDAGOGO COM A CRIANÇA COM TRANSTORNO DO ESPECTRO AUTISTA;Murillo da Costa Falcão;Ciências da Saúde;n
250342;ABUSO SEXUAL INFANTIL: COMO AS POLÍTICAS PÚBLICAS PODEM CONTRIBUIR PARA ASSEGURAR A GARANTIA DE DIREITOS DAS VÍTIMAS?;Liliane da Silva Andrade, Ana Maria de Santana;Ciências Sociais Aplicadas;n
250351;ESTIGMATIZADO COM FIRMA RECONHECIDA: O LUGAR SOCIAL DO GAY AFEMINADO;Luiz Fernando Aciole da Silva, Rita de Cássia Souza Tabosa Freitas;Ciências Humanas;n
250352;VANTAGENS DA TECNOLOGIA MLPE NO SISTEMA DE OPERAÇÃO E MANUTENÇÃO  DE UMA MICRO/MINI USINA SOLAR FOTOVOLTAICA;Flávio Fernando França Farias, Ermerson de Lima Nascimento Silva;Engenharias;n
250353;RECESSÃO GENGIVAL E SUA ETIOLOGIA MULTIFATORIAL: UMA REVISÃO DE LITERATURA;Ednaiara de Oliveira Souza, Rebeca de Siqueira Amorim, Maria Fernanda de Britto Cabral, Lurian Sthefani Carvalho Martins, Jéssica Tainá Ferreira Neves, Sílvia Cristina Silva Rodrigues Camêlo, Hortência Vitória Silva Oliveira, Joice Catiane Soares Martins, Joana Beatriz de Lima, Leógenes Maia Santiago, Daniela Siqueira Lopes, Eduardo Sérgio Donato Duarte Filho;Ciências da Saúde;n
250359;Estratégias de combate, prevenção e promoção às emergências e desastres no Agreste Meridional de Pernambuco;Jhenyffer Lays Ribeiro Silva, Arthur dos Santos Bezerra de Farias, Paula Letícia Almeida de Siqueira, Juliana Catarine Barbosa da Silva;Ciências Humanas;n
250361;MÉTODOS ATIVOS UTILIZADOS NA MONITORIA DE BIOQUÍMICA DO CURSO DE MEDICINA UPE - CAMPUS GARANHUNS: UMA REVISÃO SISTEMÁTICA DA LITERATURA;Thamíres de Oliveira Duarte Simões, Júlia Martins Barbalho, Lucas Brandão Holanda da Silva, Wanderson Rafael Gomes da Silva, Ruan Guilherme de Souza Trindade, Tainnah Martins Leite, Priscilla Barbosa Sales de Albuquerque;Ciências Biológicas;n
250362;CONTRIBUIÇÕES DA MONITORIA NO SABER-OFÍCIO DE PSICÓLOGOS NAS INTERVENÇÕES PSICOSSOCIAIS;Luiz Fernando Aciole da Silva, Ana Maria de Sanatana;Ciências Humanas;n
250363;AULAS DE CAMPO EM UMA PERSPECTIVA INTERDISCIPLINAR PARA A EDUCAÇÃO AMBIENTAL:  UM RELATO DE EXPERIÊNCIA;GILBERTO ARAÚJO REIS;Ciências Humanas;n
250365;REDUÇÃO DE TEMPO DE INTERNAÇÃO HOSPITALAR DE CRIANÇAS QUEIMADAS COM USO DA PELÍCULA RECONSTRUTORA EPIDÉRMICA OMIDERMTM: RELATO DE CASOS;Joel Azevedo de Menezes Neto, Paulo Ricardo Ramos Mendonça Filho, Ana Paula dos Santos Albuquerque, Michele Nabuco dos Reis, Franciskelly de Siqueira Pessoa, Fernando Robério Bezerra Pereira, Natallya Karollyne Lopes Rodrigues de Morais, Paula Fernanda Cardoso da Costa Silva, Matheus Fernando Gomes de Azevedo, Valdereide Dias Silva, Isaac Cezar dos Santos, Túlio Cesar da Costa Vasconcelos;Ciências da Saúde;n
250369;ATUAÇÃO DA OSTEOPATIA NA DISMENORREIA PRIMÁRIA E SECUNDÁRIA ;Elder Pedro Nunes de Araujo, Larisssa Morgana Bezerra da Silva, Maria Teresa de Souza Mota Melo Lago;Ciências da Saúde;n
250370;EFEITOS DA ATIVIDADE FÍSICA NO ENVELHECIMENTO SAUDÁVEL;Elder Pedro Nunes de Araujo, Larisssa Morgana Bezerra da Silva;Ciências da Saúde;n
250371;SÍFILIS GESTACIONAL E CONGÊNITA: PARÂMETROS  EPIDEMIOLÓGICOS EM UMA ÁREA ENDÊMICA DO NORDESTE DO BRASIL;Carlos Roberto Cruz Ubirajara Filho, Arielly da Conceição Soares, Taysa Alves Rocha, Sisia Valeska de Melo, Jéssica Cardoso Pessoa de Oliveira, Rafael Antonio Nascimento Ramos;Ciências da Saúde;n
250372;INTERVENÇÃO FISIOTERAPÊUTICA HOSPITALAR EM PACIENTES PEDIÁTRICOS INFECTADOS COM COVID-19;Larissa Morgana Bezerra da Silva, Elder Pedro Nunes de Araujo;Ciências da Saúde;n
250375;MONITORIZAÇÃO CARDÍACA E SENSAÇÃO SUBJETIVA DE CANSAÇO DURANTE O INCREMENTO E APLICAÇÃO DA REABILITAÇÃO CARDIOVASCULAR ;Elder Pedro Nunes de Araujo, Larisssa Morgana Bezerra da Silva;Ciências da Saúde;n
250379;POSSÍVEIS MANIFESTAÇÕES PATOLÓGICAS EM FUNÇÃO DAS SUAS ETAPAS CONSTRUTIVAS;Pedro Augusto Galindo Lins Neto, Lahys Katarina de Barros Alves, Kaike M. Barros do Nascimento;Engenharias;n
250383;USO DE PODCASTS COMO ESTRATÉGIA EDUCATIVA SOBRE SAÚDE MENTAL: RELATO DE EXPERIÊNCIA;Ingrid Samara Ramos Braga, Bruna Naiara Feitosa de Souza, Daniel da Silva Chagas, Fernanda de Andrade Ribeiro, Glaucia Adla Soares Ferreira, Maria Eduarda Cardoso da Silva, Felicialle Pereira da Silva;Ciências da Saúde;n
250386;O PÓS - INFECÇÃO DA CHIKUNGUNYA: UMA REVISÃO SISTEMÁTICA;WESLLEN DAVID SILVA VILA, KELVIA CARNEIRO PINHEIRO OLIVEIRA, LUCAS LUCENA CAVALCANTE, FRANCICLEIDE MAGALHÃES TORRES, MARIA DE GUADALUPE ENRIQUEZ ANCO, EVERTON BARROS FERREIRA, PETRUS ARIEL VIEIRA DOS SANTOS, KARLA MARIA CARNEIRO ROLIM;Ciências da Saúde;n
